document_no,dominant_topic,topic_perc_contrib,keywords,text
2449,0,0.4455,"level, way, feel, mission, map, time, make, kill, blood, target","DirectX 12 caused game to crash in mission and on loading screen.  Framerate issues even with GTX970 in SLi, what lovely optimization they have discovered!!  Online only??!!!!!  Seriously WTactualF!!!!  Also, for whatever reason the buttons would not work on gamepad when prompted in game, bit of a bugger if you cannot aim and fire your gun!!!  Give this a miss until they bother to fix it.   Come on IO and Square, pull your finger out."
2450,4,0.8267,"release, mission, buy, full, wait, content, episode, pay, money, go","This game is a HUGE SCAM. I trusted this brand for years. I never thought to read the fine print. YOU ONLY GET ONE MISSION!!!! per month. If you want to play it, wait until it is finished and buy it cheap on a steam sale.  This game assassinated my wallet, and i get one mission. One mission to play for a month. Letterboards!!!! I could care less how other people play this game."
2451,1,0.3584,"even, fix, setting, performance, issue, fps, work, pc, beta, low","Unfortunately I need to leave a negative review for this game. I've played every game in the HItman series and loved them all. This one has issues. I did play in the beta and the game ran fine on my system, but now that its the actuall release, I only get 9 fps on max settings. If I turn down some settings I can get an average of 27fps.. This kind of makes the game hard to play, so I can't rate it on the gameplay. Hopefully square enix will patch the game soon. I only bought the intro pack and if the issues arent fixed I won't be buying the rest. Also the game does have an online only DRM, so if that bothers you, don't buy. 

My system specs: 
Intel Core i7-4790 @ 3.60GHz
12.0 GB RAM
Windows 10 64 bit
Two Nvidia GeForce 760s in SLI mode

If they patch the game and make it more playable I'll update my review."
2452,0,0.4132,"level, way, feel, mission, map, time, make, kill, blood, target","I love the Hitman franchise. Dating all the way back to the PS2 days, I always had a soft spot for Hitman. Unfortunately, this is a giant pile of feces. 

First, Im running two EVGA FTW GTX 970's in SLI. This game doesn't have SLI support, So I said to myself, this game looks like it popped out of 2012, so one 970 will eat this game, wrong. Trying to play this game on Ultra, with my $375 card, gave me frames in the 25-35 range. Areas would bounce from 70-25, givinng an absolutely nauseating experience.

Secondly, this is an always online (DRM) game. A single player game............ Requires you to always be online. :(

Thirdly, this game is shallow as hell. Anyone who has played past Hitmans will immediatly realize this game is trying to hold your hand way to much. On top of that it just doesn't have the same depth, or since of fear of getting caught as past Hitmans. The AI is horrible, I mean truly terrible. You can literally just walk around the map, knock out a soldier, take his outfit, hold LB find target, then find the outfit that will give you permissions into the room as the target and thats literally it. Absolutley zero skill, or trying required. 

Also, this is an EPISODIC GAME. You will have to wait for the levels as the developer releases them, few by few.

DO NOT BUY THIS. If you can't help yourself, at least wait a couple of weeks til they patch the horrible performance issues."
2453,0,0.2818,"level, way, feel, mission, map, time, make, kill, blood, target","Having bought tons of games that Square Enix put out in the last few years, this game made me feel like they simply conned me.

I just paid 50 euros for an early access game. There are two training missions (and one in the Paris DLC) and then you get to replay them infinitely. Compared to games that I've just finished Like Just cause 3, the lara croft games and other AAA titles, this feels like a con trick at 50 euro.

A refund request was declined because I ""played"" this game for 4 hours, in truth I've spent at least 2 and a half trying to get the game to run smoothly on my very very powerful system. Switching to directx 12 crashes the system upon mission start, directx 11 shows tons of graphical glitches, portals, flickering lights. The joke is that they show the AMD logo during loading, I've got a Radeon R9 390 and this game is utter trash, constant fps drops, too many graphical glitches to list. (yet other games run flawlessly, the card is fine)

I was a bug tester for Sega many, many years ago, this game is an early beta at best. It's nowhere near finished. It will be great once finished, in a year or so, but it's not yet and shame on Square Enix for asking so much money for something that isn't finished. Shame on you."
2454,1,0.5518,"even, fix, setting, performance, issue, fps, work, pc, beta, low","BUGGY !!! Unable to play. Because game do not know If I got controller so stuned my mouse at middle of screen and keep switchnig labes of controls (B/Enter). Sorry I love hitmen, I will bought it again after few bug fixes."
2455,4,0.5271,"release, mission, buy, full, wait, content, episode, pay, money, go",Do yourself a favour and just dont buy this. Wait until all the episodes are out at least and get it.
2456,0,0.3433,"level, way, feel, mission, map, time, make, kill, blood, target","This game is a technical nightmare.  

I've played this on the PS4 where my gut feeling was that even running on a decent spec console it was a bit janky, so I put my faith in my good ol' GTX Titan Black to hold it's own with it's 12GB of on board RAM.

Nope.

The framerate issues that others have been having do not affect me in the sightest.

My issue lies solely in the fact that I cannot complete the first training mission.  I can kill the target and as soon as I leave to retrace my path and exit the level I turn towards the steps and the game hangs.  

I've tried different settings and turning things down off, on etc.....  but everytime I look anywhere at the stairs it hangs.

It's just not good enough that a game like this has a huge bug that hasn't been tested properly.  I've even updated drivers and it still hangs in the exact same place.  And windows still runs so its application specific.  Hopefully there will be a patch, but I am not holding my breath.

£40 wasted."
2457,2,0.4858,"online, server, always, save, connection, offline, mode, lose, connect, need","Gameplay is better than Absolution, but still not as good as Blood Money. The $15 only gets you the tutorial and one map. Not nearly enough. The always on DRM is a killer as if you are not signed on neatly all of the unlocks for the mission are disabled. If you are playing and lose connection it boots you out without saving. Also you cannot play offline saves online and vice versa. Got a refund. Will wait for all the content comes out look at it again."
2458,4,0.8234,"release, mission, buy, full, wait, content, episode, pay, money, go","i wanted a hitman game and did not know that i would be reseaving 2 levels. and not the whole game. its a finacial risk to buy this game. the content moddel is going to fail and i will lose interest before the end of the year. since we are getting 7 ""episodes"" 

if thay keep this up thats going to be exstreamly low amount of content
7 seasons 
2 missins per season
14 levels in total.... over the course of a year?

come on you got to be kidding me!"
2459,4,0.6792,"release, mission, buy, full, wait, content, episode, pay, money, go","I like hitman, but this shit with different episodes and having to wait for them is ridiculous. Also, you have to be online at all times, which is also ridiculous. This is not PC gaming. Stop this shit please. Hitman games have a story, like this it's just not a cool experience to play the game. Absolution I finished for the first time in 2 days. It was a great experience. With this episode nonsense I'm not feeling the experience of a hitman game. Seriously a wasted opportunity."
2460,0,0.4101,"level, way, feel, mission, map, time, make, kill, blood, target",Hitman has never had a good reputation for their pc ported games but come on Square Enix. I personally can't even make it past the prologue because my hitman looks like the worlds largest kidney stone. 0/10
2461,0,0.4478,"level, way, feel, mission, map, time, make, kill, blood, target","FAIL...
DO NOT BUY...

Upon getting this game for free i was super excited.. 
I played they beta and i thought.. this is going to be amazing.
Then the game released and im pumped..
have to go through the tutorial again like i did in the beta.. no big deal i expected that.

Finally onto my first real mission...
Beat it in about 15 minutes..
Thats it...
Game over...
NO MORE LEVELS..

yeah i know this is supposed to be ""Episode based releases"" but
even then.. its really not that good. The AI is trash you can literally get in a closet with them looking at you and they will walk away. (atleast they did for me) I miss the days when you kept what you keep. the days of the shed with the hidden compartments and if you wanted a new weapon you had to leave a level with it..

releasing this game like this was a terrible idea.. and it shows in the amount of negative reviews they are getting.. this was just a terrible idea. the 2 maps that yous tart with feel unenjoyable to replay because tou know they are ""training missions"" and that the weapons arne real. and yeah nothing is really different.. but its a mental thing that they did too well. but the real level was amazing dont get me wrong. but i wanted to binge play this crap out of this.. and i cant.

Thats all the game was...
3 ""Mock up"" training scenerios and 1 REAL mission.
then there is nothing. it gives you several objectives to do on the SAME 3 maps
to earn mastery points which doesnt really seem like it does anything,.. then it lets you 
create your own missions which is neat but again.. same levels..

WHOS IDEA WAS THIS?!?!?!?

if you look past the tutorial... you just paid 60 dollars for ONE LEVEL
and then ahve to wait months for the rest of the levels.. HAHAHAHAHA
if you want to buy this game... WAIT.. till everything is released.. and its on sale.
nuff said

i think you know where you can shove this game."
2462,3,0.4398,"run, crash, freeze, title, update, minute, driver, launch, stage, load","Freaking game keeps crashing when I try to load a mission, and when in the rare moments it does load, it crashes right after. FIX THIS!!"
2463,4,0.6978,"release, mission, buy, full, wait, content, episode, pay, money, go","✵✵✵THIS GAME IS A SCAM✵✵✵

You pay £40 for the full experience and only receive 1/6th of the games content and have to wait a month just to get the next instalment of content. This isn't like DLC or anything, you literally have to play 1 episode per month. 

They should make this abundantly clear when you buy the game but they hide it in the small text where nobody reads. Chargeback requested. CAUTION WHEN BUYING!"
2464,4,0.4569,"release, mission, buy, full, wait, content, episode, pay, money, go","TLDR: The game is episodal so you are forced to play the same mission over and over untill the next episode comes out. If you are looking to buy this game, DONT, it is not worth squat at the moment, wait for the full release and wait for them to fix the DRM.

After a total of 6.7 hours played at the time of writting this, Hitman has been nothing but a complete let down. I originally heard about this game back when they first announced it would be ""Blood Money Mk.2"" and was extremely excited, however, due to said excitement I usually don't follow games progression before release so I do not spoil anything for myself. 

After starting the game and getting into the tutorials I was excited to finally get my teeth into an actual mission where I can basically do what I want; moving onto the Paris mission I was excited to basically be given the run of the map, chosing my disguises and basically blending in where possible, my first attempt I completed the mission with a negative score of -22000 where I just decided to go gungho at the end while escaping, which I thought was fair because I didn't do it in a stealthy manner, I then noticed I was getting ""Mastery Levels"" for the current mission, I thought to myself, this is pretty good I can come back to this mission and try out some other starting locations. Cinematic kicks in and im thinking yeah this games on point so far. Cinematic cuts and it takes me to debrief, and no other mission.. I had to consult my friend and he told me that the game is episodal; which as soon as I heard I immediately regretted my purchase.

I spent £40 on this game for the ""FULL EXPERIENCE"" only to the be shit on by being told I will get a mission a month? What is this.. its not a Telltale game.. I have just paid £40 for a games I'm not going to be able to progress in for atleast 6 months.. what is this bullshit.."
2465,0,0.4338,"level, way, feel, mission, map, time, make, kill, blood, target","When an episode is just 2 training levels (one repeated), then a single level..."
2466,0,0.44,"level, way, feel, mission, map, time, make, kill, blood, target","Wait til they release more of the episodes, right now, even at $15, there is a sore lack of content. Feels a lot like a beta, and many things that were good in Hitman Absolution. For Instance, Combat now feels sluggish because 47 no longer changes from stealth to combat awareness and still walks slowly when you are trying to run away from enemies. There are only 3 real enviroments, and 2 are meant for tutuorial. Just wait and see if the full experience is better  dont waste your money on the intro"
2467,4,0.5854,"release, mission, buy, full, wait, content, episode, pay, money, go","So this is the first review I have ever written, I have never felt compelled to do so until now. This game is a scam (hate to say it). I loved all the Hitman games ever since the first and have always valued them on story, playability and so on. However this latest release has pissed me off to the point I am writing a review about it...  I spent £40 on this game and for this price I expect a fully fledged working game. What I got was 4 levels and an online mode where others can set up targets for me to kill. I now need to wait until April to get the next part of the story mode and I ask you is this really what you want for £40? Yes battlefield did it with there DLC releases but at least they gave you a full fucking game prior to you having to spend an additional £15 per release. This is not clear in any part of the description and to me should not be how a game should be sold. STEAM, make it clear next time that this is not the full game. BUY THE £10 VERSION AND SAVE YOURSELF SOME MONEY."
2468,1,0.658,"even, fix, setting, performance, issue, fps, work, pc, beta, low","Totally bullshit, requires .Net Framework 3.5 to be able to play. Running Win 10 Home Edition and still no solution, i can even play older games like Unreal 2: The Awakening without problems asking for 3.5. Let them come with a fix asap!"
2469,0,0.5108,"level, way, feel, mission, map, time, make, kill, blood, target","Look, this is a decent recreation of the original hitman game. By that, I don't mean this is a remake, rather a new game that plays a lot like the original.

Therein lies the problem.

The controls - like the original are clunky as hell. If something should go wrong (and it will) there's no quick way to access your weaponry. For that matter, there's no quick way to access any of your gear or equipment either it seems.

Graphically, this can't be counted as a 2016 game. At best, it looks like a 2016 port. Playing on maxed graphics, the world looks fine within about 50m, nothing special, but not terrible. Beyond that, character models jerk and jank around while moving so badly you'd think they were a badly done stop-motion video.

The other big problem is the always-on DRM. It's a single player game that has always-online DRM. Enough said.

If you're a fan of the series, it's not a bad successor, but there's no way this game is worth the currently asked price. Let it drop to $30 at a MAXIMUM before getting it."
2470,2,0.376,"online, server, always, save, connection, offline, mode, lose, connect, need","In its current state, I cannot recommend this version of HITMAN™.

There's a great game hidden behind the ALWAYS CONNECTED TO AN ONLINE SERVICE style DRM. That is to say, if you're not connected to the servers, you are limited to what you can or cannot do. If you get disconnected in the middle of a mission? You can forget about your progress and stats because you now get to start over.

This is really disappointing to see another francise go out with a whimper rather than a bang.

Please developers/publishers. Do the right thing and let us play the game we purchased.
"
2471,0,0.4461,"level, way, feel, mission, map, time, make, kill, blood, target",The game is outright unfinished and broken.
2472,4,0.322,"release, mission, buy, full, wait, content, episode, pay, money, go",can't get the game to run properly very slugish always on drm kicked me out then could not get back in did't even make it paris level because of of these problems wait until full version or most of these prombles are fixed
2473,2,0.3897,"online, server, always, save, connection, offline, mode, lose, connect, need","Game requires permanent inet connection.
Poor directx12 implementation.
Technical issues like framerate problems, glitches. crashes, pop up textures, bugs and many more.
The game itself is good but it would have needed at least 6 more months polishing to complete."
2474,0,0.3632,"level, way, feel, mission, map, time, make, kill, blood, target","HITMAN, Agent47 is back, albeit briefly.  Let's start with the pro's of this game, the scenery looks spectacular, I have a 970GTX on my PC and it's running smoothly with settings on high at 1600x1280 utilising the DX12 option.  The combat is fluid, yet somehow choppy.  Unfortunately, this is where the pro's end for me.

So the negative stuff, There are literally 3 levels, seriously 3 and 1 of those is a training mission.  The developers decided to create additional challenges, for example, to poison your target or make it look like an accident.  Really, you expect us to play the same level, over and over and over.  Perfectionists, would do this but not everyone.  I think it's lazy that only 3 levels get released with more to come, provided you have the ""Full Experience"" package.  It's bad form when you feel ripped off and left wondering, exactly how many levels are there in the ""Full Experience"" package? 5? 7? 10?  Give us something for goodness sake.

I found a few glitches, the most painfully obvious being the requirement for an online connection, if your connection, drops, you have to wait until the connection resumes again inorder to be able to carry on.  Picture the scene, you managed to get the disguise you want, your hiding in a cupboard, the target walks past you, you leap out and then you lose connection and are forced back to the main menu.

Other glitches include a few clipping errors, like when you subdue a security guard and his body drops through the floor.   If you want the full experience, wait until ALL the levels are released and then purchase.  It's not a good idea to purchase a game that is clearly in Beta and not fully released or polished and be expected to pay the full price.  Let's hope future levels are worth the wait. Thanks for reading."
2475,4,0.3944,"release, mission, buy, full, wait, content, episode, pay, money, go","Single level , episodic game , which is cut to pieces , with absolution feel to it . At this stage and for the content versus price I wouldnt recommend .Visually the game is good , i had no performance issues 50-55 fps on most settings  ultra-high. 

I finished the prologue , training and paris and I end up doing few contracts , and the content feels done , grinding contracts doesnt feel rewarding , no weapons customization [ at least i cant find it , or i havent played enough  idk , or content not released , regardless ] .

At this stage  the game is decent but maybe 5-10 $ would make more sense :D

"
2476,2,0.537,"online, server, always, save, connection, offline, mode, lose, connect, need","why is the connection to the server so bad??? everytime you disconnect from server.. all your progress is lost like comeon bruhhhhhhhhh come on cuhhhhh Other than that the game is pretty solid, there are many ways to assassinate your target."
2477,4,0.7365,"release, mission, buy, full, wait, content, episode, pay, money, go","that they are releasing just one and one chapter from week to week or mnd to mnd sucks so hard....
the gameplay is good tho but if u want the full game wait a year before buying it"
2478,0,0.5201,"level, way, feel, mission, map, time, make, kill, blood, target",issue on the keyboard and mouse the gun is keep aim can't stop aiming
2479,4,0.4638,"release, mission, buy, full, wait, content, episode, pay, money, go","I hate the episode way they are releasing this, doesn't make much sense.
Why do we need to be connected to their servers to even play the single game. Really who gives to crap about leaderboards and the scores.
Tried to play for an hour and a half and got kicked from the single player mission because the connection the the server was lost about 5 times. 

Not good enough, this combined with the weird episode release will out a lot of people off. This game should really be release at the end of the year as a full game that is patched and working instead of broken drips and draps. 

"
2480,4,0.3672,"release, mission, buy, full, wait, content, episode, pay, money, go","Terrible port, buggy graphics option and nothing like the previous games. This game is pretty much a fun little arcade challenge game, and on top of this it tells you exactly what to do. Either wait for it to be fixed, wait for sale or don't buy at all. This was my first ever Steam refund."
2481,1,0.5489,"even, fix, setting, performance, issue, fps, work, pc, beta, low",i need fix directx 12 please
2482,4,0.4694,"release, mission, buy, full, wait, content, episode, pay, money, go","Edit:
I gave this game a negative review for the little rant below, but now I realize that this game really is bad. I've had about 5 times where I'd be in the middle of a map and the always online DRM would pop off and I couldn't play anymore. Come the fuck on. Really!? This is a single player game!? I get ""Oh we don't want cheaters"" It's a single player game, what are they gonna cheat on? Achievements? Are the players gonna get money for getting an achievement by doing a sly little hack. Really Square Enix? you took a great game series, made a meh, but generally good game, then go back to the roots of the series to shit all over it.

As someone who absolutely adores the Hitman series, I was absolutely disgusted with Absolution. Absolution was not a Hitman game, but it had a Hitman story line at least. This game is a ""revamping"" of the series, but holy cow are my expectations not met. I understand you can pay $60 for the full game that will come out over time. However, how in the hell is one big (fun might I add) map, and two small tutorial maps supposed to keep an audience busy for months on end. It may sound greedy, but until the map list expands, and possibly adds some other features like maybe a steam workshop so creation in unhindered, anyway enough of this rambling should you buy this? No, unless you've got money on your hands and just want to spend it for an OK Hitman experience.

TL:DR
Don't buy this unless you're really craving to drown people in toilets and have a thick wallet."
2483,4,0.4919,"release, mission, buy, full, wait, content, episode, pay, money, go","Online only got achievements and challenges aren't great. I know there are more missions coming out since this is episodic, but it seems more like an excuse for not having to develop a full game on time. Also, this isn't the blood money follow up as they claim it is. Wish that newspaper thing was still happening at the end of missions. 
So my recommendation is: Don't buy the game yet. Even though it will take a while, wait til they release all the ""episodes"" (levels), and while the graphics are amazing and gameplay is well executed, finishing the tutorials and the Paris mission didn't feel as compelling and rewarding as Blood Money did in its Prologue level. 
The story isn't quite there yet, since barely anything has been released we can't know for sure yet. I think it will be worth the wait for all the episodes, but right now it isn't worth it."
2484,4,0.5082,"release, mission, buy, full, wait, content, episode, pay, money, go","Great game, but negative review only for Hitman 3 Epic G@y Store exclusivity. I am glad that devs will have more money for development but its spit in the face for hitman fans in steam. I will never buy anything in this 5h1tty store unless they change their politics and make store which could compete with steam. No exclusivity can change my mind."
2485,3,0.3714,"run, crash, freeze, title, update, minute, driver, launch, stage, load","After 59 min that ""thing"" still doesn't work. And I only played for maybe 2 min on helipad, than it crashed. And it crashed when I tried play tutorial, and so on. Hitman ""Arkham Knight"" ?

Reinstalled, now works, sort of. Problems with keybord, camera to close to bold head."
2486,0,0.4216,"level, way, feel, mission, map, time, make, kill, blood, target","Ok, new mission is out, I have to update what I have written, but in fact, nothing much has changed:

new map was added, and if there is a disconnection from game servers, it is now possible to reconnect without loosing game progress. Also loading saved games now correctly loads information about chalenges and other stuff. But That is all for the good news.

The bad news is that the disconnections do still occure. Worse bad news is that the game gets unstalble after a while and craches simlpy as time passes. I have a save game whis is not finishable, because the game crashes aproximately 3 minutes after I load it, sooner if I kill someone. huh. WTF?

Anyaway, the new map is not realy good. I would say that it looks really great at first but actually it is much worse that the first map. Main thing which I do not like is that there are some predefined routes, but If you want something as easy and simple as open/break a window that is not opened from the beginning (even from inside), you are out of luck. How lucky we are we that at least doors can be opened as expected. Runing over the roof is only allowed on thre (I think) places. Not to mention climbing on anything (wall, hill, rock) - it is not possible, unless there is a sharp ledge to hang on. oh well, another WTF. It really gest booring by now. 

Well, I think that this is more that enough update, for now. I will wait for another update/patch before even trying to play the game again, because I am now stuck with unfinishable savegame after some 4-5 hours and well, I have no intention wasting another single hour on any replay atemp unless I am pretty sure I will be able to at least finish the level...

So. I still do not recoment the game. Actualy if it was possible, I would recoment it much less than I recomended it earlier (and yes, I did NOT recomented it earlier). 


Original post bellow (was valid before second level (sappienza) was released):
I will not say anything about the game itself as it is absolutely UNIMPORTANT compared to how unstable the game is.

My fist day (day of the release) experience was OK, but today (next day) it keep keeps crashing like 1x per hour and I got disconnected several times, which forced me reload, which does really made me angry (since I try to save as less as possible) and it looses all progress and sending me to the game menu. 

And no, it was NOT problem on my side - my connection was perfecly fine and working all the time.
 
Also, I forget to mention, that the finished oportunities and chalenges are NOT displayed correcly when game is reloaded. Some do still couts as finished when the mission ends, but it is a bit hard to keep trak of all of these since there are so many of them a well, basicaly they are the only reason I stick with the game after finishing the level for the first time. Which means it realy DOES break my game experience.

So. I can not recommend this game. Instead I recomment to anybody STAY AWAY until they can make the game  (at least) does not crash when interet connection to their lousy servers fail.

If there would not be for those, I would be quite satisfied with the game (knowing it is not a finished game), but as things are right now, I really do regret that I have bought it in its present state."
2487,2,0.6698,"online, server, always, save, connection, offline, mode, lose, connect, need","Why require an Internet connection?
Very often it disconnects from the network, and the game is closed without saving.
Poor implementation and completely useless."
2488,4,0.3648,"release, mission, buy, full, wait, content, episode, pay, money, go",Fuck this game dont buy this fucking black dick!@!
2489,1,0.341,"even, fix, setting, performance, issue, fps, work, pc, beta, low","So I keep my stuff simple. I don't have a super computer. However, I have 2 980TI's..16 gb's of ram ..etc etc. and none of that matters because the game freezes up and crashes during the loading screen. I am sure the game is fun. However poor optimization does matter."
2490,4,0.4767,"release, mission, buy, full, wait, content, episode, pay, money, go","I really dont understand what has happened to modern day gaming. Hitman was one of my favourite franchises but after the last shaky entry of absolution I thought I would give it one last try.....this is not gaming anymore i cant get immersed in this game world when the developers want a full priced AAA game in episodes with a constant online connection I DONT LIKE STAYING CONNECTED TO THE WORLD THAT IS WHY I GAME. What happened to developers making a rich engrosing well thought out game, I can see there is no passion left in alot of companies, we have these pen pushing business fuckwits who want to squeeze every drop of money out of our wallets with VERY little content as possible and people surely must be getting tired of these once great franchises getting torn apart. Now fuck this I'm off fishing."
2491,4,0.5367,"release, mission, buy, full, wait, content, episode, pay, money, go","DONT BUY THIS GAME! Always online DRM for a singleplayer game that only has 1 actual level and 2 ""Training"" levels. If you are going to buy this game only play for 90 minutes and then get a refund and go watch the rest of it on youtube."
2492,4,0.454,"release, mission, buy, full, wait, content, episode, pay, money, go","I am a really big fan of the series, but what was served to me as a loyal fan feels like a slap to the face and pillage of my wallet... I've got myself the Pre-Ordered Full Experience. 
The requiem suit looks great, but that's where the sweepstakes end.

The game seems to be badly optimized, even on lowest of the lowest details it's barely playable (especially Paris mission, where there's much to render). The many times mentioned always-online DRM is ridiculsus... I play the mission, craft it all carefully for an hour or so for the best experience and then server decides to make a break, resulting in immediate mission termination and kick-back into menu... It's really not fun and frustrating...

I'd say okay to this, even if it meant that I can get achievements only on-line - that's fine. But not getting the whole game under lock-down and depended on developer's servers, that's just a huge NO.

As it is now, I feel like I was given an early-access game for testing - well not so fast Square Enix - professional beta testers are being paid to find bugs and issues, hire some of those guys before you release the product to public.
I pay - I demand full functional product. As it is now, it's great topic for lawsuit for the product not meeting the agreement. By buying I agreed for functional game, not something that's in development.

If you're a Hitman fan like me - you probably already have the game purchased, but if you didn't - do not buy it yet. I'm sorry that I can't recommend the game, but as it is now, it's not worth the price. Learn from my mistake, don't. Wait and see if the media beating of developer brought any improvement and if so - then get polished game, avoid disappointment."
2493,4,0.4846,"release, mission, buy, full, wait, content, episode, pay, money, go","Well, there is a few technical bugs, which I can live with. All games have that, and they are usually overcome within the first patch. I managed to run the game in ultra resolution with no issues at all.

However, I cannot recommended this game for one reason and one reason only.

Two tutorials and ONE mission? Yes, ONE mission. Now, som say that it is my I own fault for not keeping up with the latest news regarding this game, as I just bought this game as all the prequels gave me hours of fun.

There has been alot of complaints about SE servers being crap, and you have to be online all the time, I personally have not had any issues. My only issue is with this idiotic business model, where you release a new chapter every 30 days. I cannot see how on earth I am suppose to spend 30 days playing ONE single mission.

In short: Do.Not.Buy.This.Game . . Unless its on Steam sale with 50% off

You´ll thank me later"
2494,2,0.4749,"online, server, always, save, connection, offline, mode, lose, connect, need","Horrible always online DRM with ridiculous server issues. Pathetic effort to rehash the Hitman series. Absolutely no reason to have the Always Online requirement. Refunded. 

As a fervent fan of the Hitman series, this game looks good and has potential but has been ruined by the DRM and the unnecessarily high system requirements.

A little clunky and poorly optimised with forced replayability due to lack of levels. 

DO NOT BUY."
2495,2,0.5846,"online, server, always, save, connection, offline, mode, lose, connect, need",I'm going to change my review if and after they alter the always online DRM server bs. Under all this horrible way to deliver a product is a good game.. too bad they had to ruin it like this.
2496,4,0.72,"release, mission, buy, full, wait, content, episode, pay, money, go",is there only one mission right now ? payed 70 bucks for one mission?????
2497,4,0.3699,"release, mission, buy, full, wait, content, episode, pay, money, go","Always-online DRM in a Singleplayer game.

Again, it's all what need to be said.... Oh and : Awful episodic structure!

No really, these mistakes are unforgivable.... I could have been ok with these if those 3 missions took more than a day to do with most of the challenges, but they don't..... It's sad, because the gameplay is actually very good, very similar to ""blood money"", which is my favorite, even tho the IA is incredibly dumb. But doesn't matter how good your cake is, if at the end you take a huge dump on it, it will mostly taste like shit.

And here it does. Thank you Square Enix!"
2498,4,0.3806,"release, mission, buy, full, wait, content, episode, pay, money, go","I want to like it (heck, I'm sure I will in a few months when there's more content) but what the hell are you doing, IO interactive?

-Why are offline and online saves segregated?
-Why can't I unlock anything if I play offline? Hell, why can't I even get a simple fuckin' SCORE? (UPDATE: SORTA FIXED, AT LEAST YOU CAN USE YOUR UNLOCKS OFFLINE NOW)
-Why does the PS4 version have exclusive missions that gives them two ways to play any one episode, meaning that the PC and xbox one versions are technically missing half of the games contracts and less value for money?
-Why is this game sorta always online?
-Why did it have to be episodic?

If you want to say ""BUT IT'S A SERVICE, NOT A GAME"", then great, feel free to keep deluding yourself. But never before has a game with some otherwise incredibly polished gameplay felt this UNFINISHED since Metal Gear Solid V"
2499,4,0.6321,"release, mission, buy, full, wait, content, episode, pay, money, go","DRM always online? THanks but no thanks, this business model has gone way too far, and yes it is basically a business model/publisher model, not a game developing model. I am a big fan of the Hitman series but I will never buy another hitman DLC, game or whatever if they keep this up. And release a Hitman game with only one mission available??? That's just shameless. I don't give a crap if the game is good or not, I played the Paris mission, but what Hitman fans want is to be able to go to the next mission. NOT WAIT FOR MONTHS.

Uninstalling"
2500,1,0.4428,"even, fix, setting, performance, issue, fps, work, pc, beta, low","There is a severe issue with screen tearing in this game. Even with vertical sync on, the screen tearing is present and it is very annoying. I have a very powerful laptop - MSI GS60 Ghost Pro, with Intel i7 and Nvidia GTX970M. I am so disappointed with this problem. I have tried to update Nvidia drivers, but the problem still persists. This situation is unacceptable, so I requested a refund."
2501,1,0.4625,"even, fix, setting, performance, issue, fps, work, pc, beta, low",It's 2016 and we are still getting developers who don't know how to optimise their games.
2502,4,0.3333,"release, mission, buy, full, wait, content, episode, pay, money, go","[h1]Summary:[/h1]
Decent Hitman game, I would recommend this if you are a fan or want more of Hitman Blood Money. If you are a fan of Absolution, I would also recommend this. It's less linear and returns back to the original Hitman experience. Note that this game requires you to be online to experience the ""full"" game experience to ensure you aren't a pirater, and I often get disconnected from the servers and lose my progress. Story is released in an episodic format and seems to work well so far.
However, performance as of when this review was written is [b]ABSOLUTELY[/b] horrendous. I'm running a dual GTX 980Ti and am running this game @ 1440p. This game shouldn't even be a problem for my GTX 980Tis and I should've been able to run it at at LEAST a constant 60 FPS.

Instead, it dips down to 20-30 FPS every few minutes for a good 10-15 seconds. Therefore, do NOT buy this game until they have patched the performance. As for now, even with my rig, it's hard to play it.

[h1]Gameplay Rating:[/h1]
7.5/10

[h1]Performance Rating:[/h1]
1/10

[h1]Overall Rating:[/h1]
5/10"
2503,0,0.4633,"level, way, feel, mission, map, time, make, kill, blood, target","Cons:
-horrible performance on PC
-DX12 doesn't work,don't buy if you are hoping to see what it can do
-some horrible animations here and there
-Paris level isn't that big and can be finished rather quickly even by noob players

Pros:
-Graphics are great
-A lot of challenges
-AI seems to be working fine for most of the time"
2504,4,0.422,"release, mission, buy, full, wait, content, episode, pay, money, go","I don't blame you Square Enix.

I knew the industry was moving towards more rushed, buggier releases than ever before.
I knew that DRM (anti-piracy) has gotten more and more anti-consumer than ever before.

Thank you for the fantastic game that I can't even play. Thank you for the life lesson.

I blame myself as I should have known better. I won't be making this mistake again. As a game collector, I'll be looking for you in the bargain bin if you somehow get yourself sorted out and cleaned up."
2505,4,0.4636,"release, mission, buy, full, wait, content, episode, pay, money, go","$60 dollars for one story mission, makes total sense. This is why people pirate games."
2506,2,0.4363,"online, server, always, save, connection, offline, mode, lose, connect, need","online drm+unoptimised+epsodic 

shity game by all means"
