document_no,dominant_topic,topic_perc_contrib,keywords,text
441,1,0.7914,"run, work, fix, even, issue, try, make, problem, new, fps","Don't bother getting it. A hassle to fix just to play it smoothly. Terrible fps and chops very bad. 

If your willing to play the game and not bother by fixing the issues check out. 
Caution: Be careful disabling your mouse device, you would need to use your keyboard to enable it back. 

https://steamcommunity.com/linkfilter/http://forums.steampowered.com/forums/showthread.php?t=1279444"
442,3,0.7121,"horror, time, enemy, feel, level, look, go, make, shoot, really","4 Hours of the same shoting with the same enemies within the same halls makes me bored. It have a little spooky aspect which is the only redeemable feature in the whole game. Slow motion to help with the game, other than that don't expect more. I forced myself to play this after 2 hours to watch those spooky scenes during the game but I couldn't reach 5 hours. Graphics are dated, all assets are copy pasted during the whole copy pasted levels. You may like this game if you want but this is my opinion. AI can't see you when you stand above them on iron stares. AI on hard = adding granades to them to flush you out of your hiding place.There is no way in Hell this would be 2005 game of the year since a lot of great games released during the same year. You search the 2005 release list and see how shitty this title in compareson to others.


Buy on sale only, maybe you will have your worth of money, I know I didn't."
443,3,0.7937,"horror, time, enemy, feel, level, look, go, make, shoot, really","Gameplay: 5/10 pretty boring
Just roaming around to find an answer with a litle bit of horror, but the most s h i t t y thing is the ghost in your deam can actually kills you LOL"
444,2,0.3982,"story, scary, buy, way, series, boring, repetitive, whole, make, first","Very gimicky.  It's...okay.  The time slow down feature was fun, but got old really fast."
445,2,0.6824,"story, scary, buy, way, series, boring, repetitive, whole, make, first","this one is really bad its the worst one in the frasie i thought that 2 and 3 were way way cooler
this ones pretty boring i thought the very first part of it was super creepy but all the rest of it
was jast so so boring though play 2 and 3 but dont play this one cuese i really like thest games
myself but not this one as much though but how does it go on though its own wisdom"
446,3,0.6151,"horror, time, enemy, feel, level, look, go, make, shoot, really","Gameplay lacks satisfaction found in modern single and multiplayer FPS. Story and horror elements are hurt by outdated graphics. Half the time feels like I'm in a walking simulator or bad horror flick. I'm sure many players will be able to appreciate the gameplay better than me, but I see no reason for me to play past the 2 hour mark when so many more enjoyable FPS have come out since.

No performance issues on Max Settings vsync 60fps (Windows 10/GTX 970). This review is based on single player only."
447,3,0.6947,"horror, time, enemy, feel, level, look, go, make, shoot, really","FEAR is a repetitive FPS with some light horror elements. If you find occasional scenes of a little girl waling towards you in slow motion to be scary, then this will scare the bejesus out of you.  

Otherwise, it's a boring and repetitive shooter.  Combat feels very dated and stiff. It's basically your character just fighting the exact same enemies over and over in different sections (industrial, office, etc) and the main storyline is meh at best.  Occasionally you will encounter phones with voicemails to listen to, but if you skip them you still miss nothing for the story.

I also find all the particle effects to be completely overdone and annoying.  During larger scale combat sequences, there is so much dust and whatnot that you cannot even see what you are shooting at, yet the enemies somehow can nail you every time.  

Meh...I FEAR that this dated game sucks."
448,3,0.4437,"horror, time, enemy, feel, level, look, go, make, shoot, really",Too dated to be fun.
449,3,0.7984,"horror, time, enemy, feel, level, look, go, make, shoot, really","I am writing this now because I do not think that I will be able to finish this game. As usual, it’s hard to decide whether to recommend or not when I know others will not be as bothered by certain things as I am, but it is my review after all so here are my issues with FEAR:

1.	It did not age well. The sky looks terribly flat and the level design consists mostly of gray corridors. 
2.	The game clearly has 2 gimmicks which it wants you to see as soon as possible: the slow-motion effect and flashy gun particle effects.  That is its thing, its selling point and it’s not enough to make a whole game. The game becomes boring after a while.
3.	The girl from The Ring. The story of FEAR is actually not that bad but the antagonist is clearly the little girl from The Ring horror film and, again, it feels too on the nose.
4.	The gameplay is the ultimate example of a classic PC first-person shooter where you have a health bar that goes down as enemies hit you, and the enemies WILL hit you the very moment they see you from a mile away, which feels unnatural. In a shooter like this, the game becomes about the health bar management and I hate that gamy feel. 

The good stuff: well, some of the jump scares are quite creative and overall the graphics are not the worst I guess. 
The AI, despite the annoying super-accuracy and reflexes, is quite smart. Enemies will throw grenades at your last known position and jump over obstacles (smarter than some of the modern AI in games).

IN CONCLUSION, I bet it was cool in its day but I am getting incredibly tired of this game. And to prove that this is not just about this being an old game, I am also playing Doom 3 that was released a year earlier and it is a way more interesting game despite having many similar problems.

Update: I uninstalled the game and feel sooo much better now. I was forcing myself to give another try because it is a well-known game, but holy moly, am I happy I don't have to play that grey goo anymore."
450,0,0.3333,"read, control, continue, head, huge, spook, borderline, grenade, pew, review","not s for spook
s for shit"
451,4,0.664,"fear, buy, worth, well, even, great, sale, bundle, really, price","Updating to my original review which can be viewed below. But I just wanted to chime in about this nonsensical price gouging going on trying to force you to bundle everything together for $55 USD. The original F.E.A.R. is a great horror/shooter game with AI that is constantly trying to outsmart and flank you. It's fantastic. But I cannot recommend this game at this price point. F.E.A.R. 2 was ok, and F.E.A.R. 3 was just...no bueno. Forcing people to pay this insane price for an older game and bundling it together like you're getting a deal...you're not. Seek the game elsewhere.

------------------Original Review Below---------------------

The story in this game still holds up after ten years. If you'd like a game that will give you a solid eight or so hours of gameplay with great pacing between action and horror elements...check FEAR out."
452,1,0.4743,"run, work, fix, even, issue, try, make, problem, new, fps",I have opened this game a total of two times and both times I had to force restart my computer and wait 10 minutes to try again. The game completely freezes during the opening cut scene and unable to be closed.
453,3,0.3331,"horror, time, enemy, feel, level, look, go, make, shoot, really",Overrated and dated.
454,3,0.4657,"horror, time, enemy, feel, level, look, go, make, shoot, really","At this point in time this game has aged quite a bit. However F.E.A.R holds quite a bit of charm, the enemy AI is quite clever , the slow motion is fun as hell to use, the graphics are dated but the lighting system has a lot of unique high contrast light sources which look really cool.

If you can get it for a bundle price with extraction point and perseus mandate expansions I would say it's worth the play through, otherwise, it's just another aged fps."
455,3,0.4473,"horror, time, enemy, feel, level, look, go, make, shoot, really","4 chapters through the game, its pretty much been the same thing all the way through so far. It's a repetitive game. 

It's not terrible. It's just not great."
456,3,0.5405,"horror, time, enemy, feel, level, look, go, make, shoot, really","fun game and all, not to scary though the ambiance was nice and gave a a slightly scary feel nothing about it was too scary, even alma popping up wasnt scary. too much action and fighting not enough, like scary things i guess, it says i dont recommend it, though i would if you like games that are eerie and have lots of shooting and killing, like doom, doom was scarier than this, enemies do wway to much damage if you dont have any armor on. good game though"
457,3,0.4936,"horror, time, enemy, feel, level, look, go, make, shoot, really","Why in every single game there is just has to be some idiocracy? I was mostly fine till chapter (intervall) 5 with having only one question: why the so special squad does not have NIgh Vision Goggles? I guess they run out and our protaganist since he is silent from the moment of birth couldnt ask for one. Also this silence could cost his mates lives, since he cannot notify them about INVISIBLE FRICKING NINJAS IN THE HOUSE. But i was done from one the moment where the choper just left me not even considering returning for me, because they ""were talking fire"". 5 seconds, that all it costed, but we HAVE to go with BULLsmth just ot give a reason to stay on roof and shoot more! I was rly looking in this game, and yeah A.I is good but that is just about it."
458,1,0.7037,"run, work, fix, even, issue, try, make, problem, new, fps","This game is totally laggy, goes down to 5 fps after 5 min of playtime. I tested it with three different AMD setups.

Might need to have Nvidia card to run this smoothly.

ps. Have also tested many different AMD drivers with no cigar.

AMD Phenom II X6 1090T 3,2Ghz : AMD HD6870 : Windows 7
AMD FX 8320 @ 4.0Ghz : AMD R9 290X : WIndows 7
AMD Phenom II X3 3m,2Ghz : HD6570 : Windows 8.1

I update the thread so you see I have tested three different AMD systems. Seems like only me having this issue due to the feedback, but anyway thats life I guess.

If I turn off Vsync I get 15 fps instead of 5 awesome

Update: 2016-03-14
Reinstall my computer wit Windows 10 with AMD FX 8320 @ 4.0Ghz : AMD R9 290X and run full HD 1920x1080 and V-sync turned off and I get now 10 fps from the start."
459,1,0.5631,"run, work, fix, even, issue, try, make, problem, new, fps","This game is frequently hailed as one of the only truly scary FPS games made.  A game rich in atmosphere, and setting, that drives you to keep playing it.

But I just don't see it.  I have tried to get into this game.  I want to like it.  But I just can't.  I can't now, and I couldn't ten years ago when it first came out, the first time I tried to play it.  Nothing in the game, nothing in the story, makes me want to keep playing.

That is not to say the game doesn't have its strong points.  The AI in this game is top notch, and holds up well even today.  The enemies will try to flank you, surround you, they react to being seen, being shot at.  They'll throw grenades, they'll fire from cover.  They really are some of the best AI I have ever seen.  And the game should be played if just for this alone.  (Edit: This only applies to the first enemy type you see, the soldiers.  When you start getting to the invisible robot ninjas (I am not kidding), the good AI goes right out the window.  I witnessed two of them performing a Scooby-Doo routine of running back and forth randomly between the rooms in a hallway, simply because I had my gun pointing down the hallway so they wouldn't come at me.  It was hilariously pathetic.)

But there are also problems.  There's no on-screen indication when you take a hit.  Your life goes down, and that's it.  So you could be in a fire fight, shooting from cover, and thinking you're doing well, only to find yourself on the edge of death.  Because you didn't know that the enemy was hitting more shots than not.  Or didn't realize that someone had gotten to your side, and was free to open up on you.  That severely hurts this game.  (Edit: There actually IS a visual indicator.  But it is on the very edge of the screen, and flashes by so quickly that I literally did not notice it for more than three hours of gameplay.)

They also made a bizarre choice with the weapon and ammo mechanic.  In an effort to make you switch weapons often (you can only carry three at a time), when picking up a new weapon it comes with a full magazine loaded, and enough ammo for a second.  However, if you already have a weapon of that type, when you pick the new one up for more ammo, you get roughly a third of a magazine.  Of course, you can game this system by first tossing your weapon on the ground, picking up the new one (which is now reloaded for you), and then picking up your old one with all the ammo you had before.  You'll start to do this very rapidly once you find a weapon you like.

Also, despite being only ten years old, the game does not run well on modern systems.  Disabling ""HID-Compliant Device"", and in my case ""HID-Compliant Vendor-Defined Device"" is required to make the game run at anything higher than 6-7 FPS.  So don't expect your gaming keyboards and mouse to function when you play this game, and be prepared to reenable those when you have finished.

There are other problems.  The game forces ""Letterboxing"" when it does cinematics.  Even if you're using a wide-screen monitor and resolution.  So expect to see black bars and the top and bottom of an already wide-screen image.  And the FMV cut-scenes are letterboxes as well, but set in 4:3 ratio, so they'll be displayed with a box with black bars on all sides.

So what about the story?  Well, this was before the ""scary little girl"" trope was completely overplayed.  But even so, nothing in this seems to work.  There's a few pseudo jump-scares, and some places where the graphics will change on you into another, ""spooky"" scene.  But both Max Payne and even Postal 2 of all things had done this years before.  (Quick edit: The Postal 2 expansion that featured this was released the same year as F.E.A.R., but five months before.)  And to a better effect.  In fact, that might be one of the problems I had with this game ten years ago.  It so desperately wants to play like Max Payne, but with a horror twist (""Bullet Time"" - the slow motion effect - was featured in Max Payne as well).  But this game just didn't seem to push hard enough.

There's a level of interactivity... but it's so painfully limited that you notice more when you CAN'T do something than when you can.  You can only do anything with phones if they're already flashing with a voice mail message.  You walk by a radio and can't turn it on yourself, but some will spout something directly from the Exposition News Network, letting you know a plot update... and then promptly fall silent again.  There are blocked doors, sometimes you can figure out a way to open them, but frequently they can't be.  And, again, to put in perspective as to the environment when this game came out, System Shock 2 and Deus Ex had both been out for half a decade before this game was released.

The game shows its age now.  But it wasn't fresh and exciting when it came out.  F.E.A.R. - First Encounter Assault Recon (which, BTW, Assault and Recon are kinda mutually exclusive, but they had to fit that name in somehow) was a game that was trying to just exist.  They may have had a grander goal in mind for it, but they didn't put the effort in to see it through.

The game also used Gamespy for its Multi-player, which means the Multi-player aspect of the game no longer functions at all.

So, no, I can't recommend this game.  I find nothing in it that makes me want to keep playing it, so I don't feel comfortable suggesting anyone else try it either.

Update:  I am still trying to play through the game, and oh god, it is getting worse and worse as I play.  I think I submitted this review way too early.  And I will probably have to keep updating this as I play.  This game is bad.  Downright incompetent in many aspects.  There are updates above to what I mean.  But here's another:  The interactivity, the phones with messages?  Absolutely no thought was put into where to place these phones.  Now, remember, you are hearing voice mails sent to specific people.  Early in the game, the phones are actually in offices.  But when you get to the office level, these phones are hanging off the walls in common areas.  And the first piece of actual information you get from a phone is one hanging in a wall in an area with three desks.  THIS is who you call with the important information, not a CEO, not security, but three desk jockeys sharing one phone.  The game designers, and level designers, did not put any effort into this game at all.

Update 2: I have finished the game.  The last couple levels were better than the rest of the game in that they had a hint of creativity to them.  But only a hint.  And you had to wade through hours of filler to get there.  This is the video game equivalent of an Asylum movie.  Another game I forgot to mention above, in the ""games that were out first and did it better"", Doom 3 beat this game by a year, and did the spooky corridor shooter - with bits of information parsed out through personal messages - better.  This game is just a slow, painful drudge of a boring, poorly paced, generic shooter.  Avoid it."
460,2,0.4304,"story, scary, buy, way, series, boring, repetitive, whole, make, first","There are a few notable issues with F.E.A.R. like the graphics, gameplay, story ect...
But I'll keep it short, the thing that most stopped me enjoying this game, is that it has the pacing of an orchestra conducted by Michael J Fox."
461,3,0.7723,"horror, time, enemy, feel, level, look, go, make, shoot, really","It's hard to like this game after experiencing the future of gaming.

Forget graphics, forget low-budget voice acting, and forget the horror tropes that have since become cliches in horror gaming. The gameplay of F.E.A.R. just isn't fun anymore. In between the horror are large (essentially unrelated) segments of killing human soldiers and boring robots through non-branching corridors. Compared to the fights of even Half-Life 1, it is soooo boring.

The very artificially inserted cut-scenes couldn't make me continue through this game. After 30 minutes of shooting generic, poorly programmed AI, a single scary moment couldn't make me feel like this was a horror game."
462,0,0.2,"read, control, continue, head, huge, spook, borderline, grenade, pew, review","S
H
I
T

A
S
S

G
A
M
E

I

A
M

G
O
I
N
G


T
O


K
I
L
L

M
Y

S
E
L
F
!"
463,1,0.6521,"run, work, fix, even, issue, try, make, problem, new, fps","I've tried over and over to get this game to run on my PC without success.  Everytime I think it seems to be working, it will start to stutter like crazy.  Just cannot figure it out and have given up trying.  Bummer because I played through the game years ago on my old X360 and loved it.  One other thing, even if I could get it running decently, it does not seem to support my X360 controller without some MAJOR screwing around with setup files and such.  Another bummer because again I played it no problem on my old X360 with controller.  I guess this is just a bad PC port, and while I love the game, I cannot recommend this version of it."
464,1,0.4096,"run, work, fix, even, issue, try, make, problem, new, fps","alma's too young to sexualize 

-1/0, plans forever ruined"
465,3,0.7937,"horror, time, enemy, feel, level, look, go, make, shoot, really","Nostalgia leads us to believe some crazy things, so if you disagree with my lack of recommendation, try to consider the fact that I'm reviewing this in 2015 before negging me.

I have been wanting to play this game for a while, being a general fan of survival horror and shooters. I was also pleasantly surprised by Monolith's other 2005 shooter, Condemned.

F.E.A.R. has some nice gunplay, the slow-motion effects hold up well, and the presentation is consistently good throughout its sound design, score, and graphics. It also has some surprisingly good AI for a 10-year old product. I can see why in 2005 it was a hit in the Hollywood Action Game genre.

But we've played 10 years of horror and shooter games since then.

I recommended Condemned (and still do) because it does things differently that are still pretty unique today. It focuses on melee combat. Guns are scarce, as should be the case in survival horror. It has forensic tools and a mystery to solve. Combined with a very intense atmosphere (especially in the last couple of levels), it's an imperfect but very interesting specimen.

F.E.A.R. doesn't have any elements that haven't been recycled and improved through countless iterations after it. I guess bullet time stuff is not that common, but slow motion itself doesn't save the game from feeling boring and tired.

The biggest issue comes from the total lack of atmosphere. Many shooters are gray and brown, but this one's just gray. Early on in the game after fighting through 14 warehouses, I thought to myself sarcastically, ""Well at some point I'm gonna fight through a sewer and an office complex I guess."" The next two main sections of the game were a sewer and an office complex. There is also a dilapidated apartment building to vary things up. The level design feels straight out of the 90's corridor shooter rulebook - every room and path at right angles, endless amounts of zigzagging corridors way too long to be realistic, random recycled assets such as barrels and crates, and very few unique rooms that feel any different from the previous and the next. In fact, while writing this sentence, I was thinking of the original DOOM as reference, and I can safely say that there are more memorable design choices with its maps than in this game. Half-Life 2 came out a year earlier and still tops F.E.A.R. in every respect.

It's a shame, because I played this game hoping that the atmosphere is precisely what I would enjoy; I like the idea of a shooter influenced by Japanese horror. Sadly, it feels like a dated and drab military shooter with a couple of hallucinations peppered throughout to break up the monotony. There were times where I had actually forgotten the scary little girl even existed since the game was so focused on its monotone combat encounters. When the girl does appear, it can be mildly startling at times, but there aren't any real good jump scares. Not one. The major hallucinations, where your character suddenly finds himself in another place, lack tension because you quickly learn that most of them can't hurt you. They're just interactive cutscenes with some bloody and/or fiery walls and a few allusions to your character's role in all of this.

F.E.A.R. has a decently dramatic (albeit cliché) backstory, but it is revealed too late and without any impact through the use of !!! radio comms as exposition. For a game that throws you into an alternate dimension every half hour, these dimensions could have been used to *show* the drama in a much more visceral way. And if the game's central mystery/twist was trying not to be obvious, it failed completely.

So there you have it. The game's central strength is its action combat, which still isn't that bad but nevertheless clunky by today's standards. The story and voice acting are useless, and the disappointing horror elements are kept to a tensionless minimum. That's why in *2015*, without any nostalgia glasses on, it is not worth playing F.E.A.R.


Note: Steam only sells F.E.A.R. along with its expansions. While a nice bonus, they were made by a different developer, and their stories were subsequently contradicted and de-canonized by F.E.A.R. 2. For this reason, I won't play them. I guess I might, I dunno. Yeah I probably will. Definitely."
466,4,0.6474,"fear, buy, worth, well, even, great, sale, bundle, really, price",Yawn.... Has not aged well. I ended up just forcing my self to finish this one. Another FPS in the field of crap that has been beatin into our heads.
467,2,0.6061,"story, scary, buy, way, series, boring, repetitive, whole, make, first","F.E.A.R.? eh. 

boring combat, boring story, boring 'jump-scares' and atmosphere.  

Buy it if you wonder how it would be if the chinese replicated the Half-Life. 

0/10 - wouldn't get bored again."
468,3,0.5388,"horror, time, enemy, feel, level, look, go, make, shoot, really","If you like playing the game in 20~23 FPS, then go forward.

This game has a bug when the system has multiple ""HID-Compliant Devices"", reducing the framerate to around 22fps after ten or fifteen minutes of gameplay. The only known solution/workaround is to disable such devices in your Windows Device Manager. This is an awful solution, as it can disable important devices the user uses, and may require a reboot.

For this reason alone, I do not recommend this game.

However, if you manage to keep the framerate at acceptable levels, or if such low framerate does not bother you; then you can find an enjoyable experience. The gameplay itself is good, the sound effects and voice acting are also good, the in-game music and cut-scene-ish effects help delivering a great atmosphere. The graphics are somewhat dated by today standards, but are not bad. I didn't like the gunplay that much (imprecise guns, bullet-sponge feeling), and I prefer using the standard pistol most of the time."
469,3,0.833,"horror, time, enemy, feel, level, look, go, make, shoot, really","Ok I finished the game and .... there is some kind of story in game but...... its just bad really bad... If you got more then 100 IQ just stay away from that game because it have no logic in it !!!! None
This is a shooter and keep that in mind. Nothing special was keeping me to finish the game.... I didnt get bored but I didnt have fun or at least enjoyment 

Gameplay 4/10

"
470,3,0.6475,"horror, time, enemy, feel, level, look, go, make, shoot, really","1.   Slow mo.  
2.   Blast enemies.   
3.   Turn off slow mo.  
4.   Walk through 7 rooms.  
5.   Go to step 1"
471,3,0.4902,"horror, time, enemy, feel, level, look, go, make, shoot, really","Meh. The game hasn't really aged very well and it's not as scary or violent as many claim it to be. I don't know why I don't like it tbh, there is nothign really amazing in the game which stands out. Also I have no idea why the download size is so massive either..."
472,4,0.6356,"fear, buy, worth, well, even, great, sale, bundle, really, price",you cant play mandate coop anymore ?
473,3,0.8494,"horror, time, enemy, feel, level, look, go, make, shoot, really","Not sure why this gets such great reviews.. I felt lost half of the time. Not knowing whether or not I was making any progress until I hit a random checkpoint in what looked like somewhere I had already been before. A lot of the levels felt the same and the shooting felt rather clunky and inaccurate. Even on normal difficulty this game can be pretty tough if you don't find the ammo or healthpacks that you WILL need, but after dropping to easy difficulty, it was near impossible to die and the FPS aspect got really boring. Although it had some creepy moments and got me once or twice with a jumpscare, there definitely wasnt enough ""horror"" to balance out the FPS to really consider this as ""one of the best horror games"". It's not a BAD game, but it does not impress me or live up to what I have heard about the series (which apparently goes downhill from here...)

Overall, i'd say a 5/10"
474,3,0.3942,"horror, time, enemy, feel, level, look, go, make, shoot, really","Poor combat, terrible pace, lack of a good soundtrack and a terrible story (this applies to both the early 2000s and modern standards). Can't recommend it, got it for 2 dollars and I feel ripped off."
475,3,0.3913,"horror, time, enemy, feel, level, look, go, make, shoot, really","The lighting system is good.

I can't recommend anything else."
476,3,0.605,"horror, time, enemy, feel, level, look, go, make, shoot, really","By todays gaming standards, this is not a very good game. Theres a few jump scares I guess, but preditctable. So far its mostly just a shoot guys with guns military shooter with slo-mo power."
477,3,0.8666,"horror, time, enemy, feel, level, look, go, make, shoot, really","I can't pull myself to finish it. At first the combat was fast and intense and had a really cool slow-motion function, until I realized that the next five hours were exactly the same. The game became blisteringly boring. The horror isn't scary, the graphics are mediocre, the combat is repetative (slow-mo, shoot them all, back to real time), the story is painfully under developed with so much potential, the maps are confusing and almost maze-like, its easy with no dificulty increase. Overall I would give it a 5/10 simply because it became so repetative I just got too bored to be interested. I also want to add that I hve no idea why this game would be tagged or considered a 'horror game.' The atmosphere is non-existent, mostly due to poor lighting, there are no scary enemies or monsters. The only thing that scared me was...wait...nothing scared me. The 'horror' aspect was entirely made of jumpscare...al three or four of them. The amount of shooting the same 2 models of guys un the same corridor in the same building with the same guns for over five hours made the 'scary' parts so insignificant I can't see why they didn't just remove them. No to mention Half-Life 2 came out a year before this and is better in literally every aspect, I can't believe this game is so popular."
478,4,0.6548,"fear, buy, worth, well, even, great, sale, bundle, really, price","This game really shows its age in many respects, but isn't awful; still, there are so many games which are better than FEAR at this point buying this is unjustifiable."
479,1,0.6457,"run, work, fix, even, issue, try, make, problem, new, fps","Cannot gain access to Interval 5. The game crashes with an Out of Memory error (With my PC lets just say that would never  happen, and it has never happened with any other game before it out of the over 100 titles on my Steam account) or returns to the Main Menu stating that I have been Disconnected from the server.. Basically they never patched this game and fixed this issue and people have been reporting this issue since 2005, it's 9 years later and they still haven't fixed it, what's even the point in paying out for something that does not work?"
480,3,0.655,"horror, time, enemy, feel, level, look, go, make, shoot, really","Boring, weak graphics and gameplay. Cheap scares."
481,3,0.7683,"horror, time, enemy, feel, level, look, go, make, shoot, really","Would recommend if you have a preference in linear ""CoD-like"", aka linear, short & generic FPS shooters. Has [i][b]a bit[/b][/i] of (not really terrifying) horror going for it. Also has pretty impressive visuals and atmosphere for a '04 title i must say. Great PC port for an aged game, cool level design coupled with a good narrative.

[b]It's okay[/b], won't go out so far as to say that it's God-given. Maybe a 7/10."
482,4,0.4783,"fear, buy, worth, well, even, great, sale, bundle, really, price","more like S.H.I.T.
10/10 would fuck alma

But seriously this game is fucking great the aesthetics are sexy, the AI is smarter than the garbage AAA studios shit out these days, and the fighting will give you a battle boner. There was this one part where you fight your way through a series of garages or something and it was so good it made my nipples tingle. Don't play the shit coming out nowadays, play this game you fuckin zoomers"
483,1,0.6789,"run, work, fix, even, issue, try, make, problem, new, fps","Big bug with sli, usb devices, modern components and non ps2 keyboards and mouse. Skip this game on the computer. Very good buy on consoles. Not here."
484,1,0.5121,"run, work, fix, even, issue, try, make, problem, new, fps","OK this just pisses me off. 
F.E.A.R. is not compatable with modern systems. Problems that where known and unadressed when this game was fairly new have remained unadressed. Do not buy this game, chances are better than naught that you wil not be able to run it with anything like playable settings. STEAM seems to think it is reasonable to push games that have been known to have major flaws. Really STEAM? How about a little buisness ethics, how about a little work to keep your customers happy and buying games? Bad buissness practices like this will slowly drive a company into the past and out of the market. 

I can not even rate this game, is it not playable ?/10"
485,3,0.4186,"horror, time, enemy, feel, level, look, go, make, shoot, really",Laggy and slow. Unplayeble.
486,3,0.9245,"horror, time, enemy, feel, level, look, go, make, shoot, really","I just finished playing through F.E.A.R. With a title like that, I expected a shooter with lots of scares. The thing is, the horror in this game is mostly just creepy; I remember ONE memorable scare (on a ladder) but everything else was just... eh. The ""scary parts"" are preceded by sound effects that aren't sudden but ease in, making it not scary. Many times I would hear this creepy sound coming in, then look around for something scary and see a figure walking around a wall. Oooh. 

As a shooter, I like the way the guns work and the bullet-time reflex slomo stuff is fun to play around with. As a story, I thought it was interesting but not compelling. As for gameplay in general, there is a lot of backtracking and it can be frustrating walking around looking for the exit to the next section. The enemies are boring with the occasional ""boss"" every once in a while. No monsters or scary things to shoot at here - just soldiers. Lots and lots of soldiers. 

The game took me about me about 8 hours to finish on normal difficulty. Overall, if you're looking for a shooter you can play when you want to shoot stuff, this game is pretty fun. The slomo fighting is probably the best part of the game. If you're looking for a horror game, don't bother with this one. It isn't scary and doesn't really have a lot of horror actually in it. There's a bunch of blood and skeletons but nothing actually horrifying. 

Gameplay: 7/10
Horror: 4/10
Story: Didn't really pay attention. I was too busy waiting for scares, lol. Pretty predictable, 5/10 maybe."
487,3,0.5193,"horror, time, enemy, feel, level, look, go, make, shoot, really","Fun at first because of the bullet-time mechanic, but that gets old fast becasue it makes fights too easy. The problem is without that the game is just another generic shooter. 
Also I'm really sick of the ""creepy little girl"" trope its not even funny anymore."
488,3,0.8942,"horror, time, enemy, feel, level, look, go, make, shoot, really","Coming from someone who usually loves horrors and shooters, this was a really cheap and bleh experience, it's all jumpscares with the horror, with a meh story, with alright shooting sequences, but overall a pretty bleh game"
489,3,0.8708,"horror, time, enemy, feel, level, look, go, make, shoot, really","Decent gameplay and graphics. Most likely impressive back when it was first released, however these days it's a ton of 'move to next area and clear out the robot guards' and repeat. I played a few hours and noticed that most of the areas look the same and the enemies have no variance."
490,3,0.7125,"horror, time, enemy, feel, level, look, go, make, shoot, really","I cant force myself to finish the last few hours of this game. I have no idea how this got any kind of critical success.

Lets start with the port. One of the most bug ridden ports I have seen. A known bug with logitech devices prevents the game from even being playable unless you disable functions of your logitech devices while you play. 

Quite a few video and audio bugs. 

There is mouse support in menus thanks god, but many options lack a drop down menu which will require you to suffle through all the options to get the ones you want.

Now for the game itself.

This is not a horror game. The attempts at scares in this game are downright laughable. If you buy this game to have a horror expirence you will be very dissapointed.

It is to easy! The AI is just brian dead and it throws ammo, health, and armor at you in spades. Never did I drop below the allowed amount of 10 health packs on hand.

The enemy variety is so low. You fight the same guy 90% of the game who gets a slight re-skin occasionally.

The level design is just awful. To many times did I have to figure out where the hell I was supposed to be going because the office that 50% of the game takes place in, was designed by fucking Daedalus (google him). Usually I give structures in games some leeway because some sacrifices have to be made to make it interesting to play in. However, the buildings in this game are to far out there to believe could actually exsist. 

The guns are boring. You get a choice of 4 main guns (basically 3 machine guns and a pistol), a plasma gun that you get maybe 20 rounds for the entire game, or a rocket launcher which you also get no ammo for.

The story has some intrest to it but I dont feel its good enough to wade through this game to find out what happens. Whats worse is this is supposed to be the best in the series. Im not sure if I will be giving the other 2 games shot but since I already have them I might as well. Hopefully they will prove to be a better expirence than this thing."
491,2,0.4577,"story, scary, buy, way, series, boring, repetitive, whole, make, first","Its painfull to play through, the story is kinda lame, and I would like my money back."
492,1,0.6447,"run, work, fix, even, issue, try, make, problem, new, fps","F.E.A.R. is one of those titles that I remember hearing about back when it first came out, but I never picked it up until now.  I remember it getting really positive reviews so I was excited to finally get to play it.  However trying to get this game to play on my modern PC is a nightmare.  I run Windows 8, which I know many of you don't like but it was the only operating system available to me at the time, and I've never had an issue running any games except for maybe a few minor graphical issues in Sim City 4.  F.E.A.R. starts up with the standard copyright and logo screens, but when I get to the Nvidia logo it freezes.  Sometimes I can reach the log out feature on my computer, but most of the time I have to restart my computer because the game either stops me from reaching any other options or it keeps me from using task manager.  Now don't get me wrong, I'm sure F.E.A.R. can potentially be a fun game.  However, in its current state it is unplayable on my modern machine and as such I can not recommend this game to people with a similar setup to mine."
493,1,0.6046,"run, work, fix, even, issue, try, make, problem, new, fps","Doesn't support gamepad - That's a huge deal breaker for me. I bought the game and refuse to play it cause i hate mouse and keyboard. Sure there is a ""workaround"" to kind of get the gamepad to work but not really. I use an XBOX360 controller and it wont keybind all of the buttons on the gamepad. Absolutely hate it."
494,4,0.4407,"fear, buy, worth, well, even, great, sale, bundle, really, price",fear run window 8 or 8.1 sucksss
495,4,0.3704,"fear, buy, worth, well, even, great, sale, bundle, really, price","Whatta retarded game mechanics.. stupid long coridors, graphics are pretty bad, sounds so so, not recommended for more than 2 usd.."
496,3,0.7255,"horror, time, enemy, feel, level, look, go, make, shoot, really","+gunplay is powerful and satisfying

-10 hours of the same boring corridor filled with the same group of 3-5 bad guys over and over
-no scarcity of medkits or armor, the game may as well have health regen
-embarrasingly dumb 'horror' plot
-slow motion schtick probably put in to give a gimmick to an otherwise bland game and possibly to make the game easier for console players

amazing just how much talent evaporated in the 8 short years between the release of Blood and this turd, RIP Monolith"
