document_no,dominant_topic,topic_perc_contrib,keywords,text
1953,3,0.5633,"really, feel, make, well, much, gameplay, great, alien, story, thing","Long story short: Get it on sale

It looks great , high level of detail and fandomness (if your a fan on the franchise)
Its atmospheric but a bit too noisy for me. Slow paced lots of doors to open.

If this had been the basis for 'Alien Col Marines' with a pulse rifle it would have been Epic and exciting but its like a constant game of 'hide and seek' that ultimately you cant win.

I like stealth games like MGS, Splinter Cell but I found the gameplay here just tedious and very frustrating, and I started 'trainer cheating' very quickly which then just reduced the game to 'go here, flip this switch'

The story is OK but I find the idea of dragging Ellen Riplys daughter into the same situation her mother was in just a farce.  I would have preferred a re-telling of the original Alien movie, or 'Original Story' (but those dont exist anymore)  

I was constantly reminded of Dead Space with no ammo or satisfaction to be had.  There are lots of save points I would have preferred a resident evil style 'ink ribbon'/keycard option.

I got it in the rececnt sale for £9, The DLC would have cost another £10 so I will wait for the xmas sale for them although I cant say 'survivor mode' appeals to me at all"
1954,3,0.3573,"really, feel, make, well, much, gameplay, great, alien, story, thing","There are a lot of elementary flaws in the game, including the lack of consistency of the alien being able to spot you and the fact that you have to be standing in an exact location to be able to do simple things like climb a ladder, get into a vent or having a guy lift you up. This was especially bad near the vents of the Gemini area.

Another thing I found particularly ridiculous was how enemies with guns engaged in combat stance even though they had no idea I was crouching nearby, without making a sound.

It is quite obvious that when this game was made, too much focus was put into making the game look pretty and user-friendly gameplay was completely neglected. This game is supposed to be ""Horror"", but what scared me the most was how the price for this game is 50 Euros.

Overall it's not a bad game, but it is far from deserving 50 Euros."
1955,1,0.325,"alien, time, go, hide, see, run, walk, first, save, back","there are so many things wrong with this games... the story (obvious storyline) and game play is sooo linear (you can run blindly and still get to where you neee to go). absolutely no replay value. while the ""puzzles"" were ok... why the hell did you make pulling a dumb switch a multi button pressing combo thing for every god damn switch... why the hell do i have to press an action to climb a ladder or crawl in tunnel??? and why the hell CAN'T THE CHARACTER JUMP?!?!?!? was programming jumping into the game that freaking difficult??? what was your reference point DOOM??? omg... luckily i bought this game when it was like 80% off..."
1956,0,0.3341,"bug, work, crash, fix, review, buy, issue, break, try, problem",Too clunky for my tastes.
1957,0,0.5424,"bug, work, crash, fix, review, buy, issue, break, try, problem","I probably should have read the system requirements first.  Turns out my graphics card doesn't support DX11.
This disrecommendation isn't anything against the game--just a heads-up to my friends to check their graphics card capabilities first!"
1958,0,0.5729,"bug, work, crash, fix, review, buy, issue, break, try, problem","I really wanted to like Alien: Isolation. And while the game worked, I did. This game has serious unresolved technical issues. Being that it was released ~six months ago and no patch fixing these issues yet exists it's future looks dim and the developers behind this title have gotten away with shortchanging many hopeful gamers. The issue seems to be reliant upon certain (lesser known) GPUs. I myself have an AMD R9 285 (by no means a cheap GPU) which I suspect is partly the cause of this game failing. But many other games in my library (~90%) function properly, whereas this one doesn't. At present the game crashes after ~two minutes of gameplay, or the instant ""Depth of Field"" is changed. For some, turning ""DOF"" off resolved the game's crashing issues, but not for me. It is really a shame because the game uses a brilliantly efficient engine that puts many (if not most) others to shame. It seems to me that AMD and A.I.'s development team are in a feud over whose responsibility it is to fix compatibility issues--neither have done anything to fix this.  

That's all I have to say about this disappointing crapshoot. The game's developers and pubisher don't care if the game does not work once they have your money. If I hadn't gotten the game for free with an AMD card purchase, I would probably be writing this game's developers for a refund. It is apalling that many gamers who paid for this title have basically been robbed of their $50. All attempts to contact the A.I. development team for help with the aforementioned compatibility issues have been met with generic responses that proved unhelpful for this gamer. Shame on AMD, Shame on SEGA and Creative Assembly."
1959,1,0.5674,"alien, time, go, hide, see, run, walk, first, save, back","I recommend this game only if it's on sale at 20$ or less.

It's true that this is the best Alien game ever made in terms of staying true to the first movie, however it's nowhere near as amazingly wrought as everyone claims it to be in terms of cat and mouse hyper smart AI. I think it just has the good luck of launching after Colonial Marines pissed everyone off.

Once you engage the Alien past the scripted sequence, it's with you in every zone you go, you can constantly hear it in the vents overhead, and any tiny bitsy small noise outside moving around slowly attracts it to the floor and makes it patrol it almost non-stop until you change zones, even if you stay in the locker for half an hour.

If it's so smart, why doesn't it check the lockers one by one instead of going around in circles hoping it'll find someone stupid enough to wander around with its loud THUMP THUMP steps allerting everyone of its presence?

The human and android AI are barely better than Spliter Cell 1, at least there you could tell when you were in an enemy's LOS or not thanks to the stealth system, here they can spot you if they see your ear from 200 meters away.

The most fun in this game is messing with the alien, allerting it of your presence then hiding, other than that the only pleasure you'll find is in the small scripted scare scenes and references to the Alien movie, but that's only worth one playthrough.
"
1960,1,0.3551,"alien, time, go, hide, see, run, walk, first, save, back","I can't really review this on account of the 2 game-crippling bugs encountered in the first 2 missions. Both require the game to be restarted from scratch (ie, the very, first, mission).

Fool me once, shame on me. Fool me twice, shame on you."
1961,2,0.5729,"enemy, make, gun, player, system, human, save, kill, weapon, level","I was crawling around with a hammer. I found revolver ammo. I found a bad guy who had a revolver. I killed said bad guy with my hammer. I did not recieve the bad guy's revolver as a reward for my heroic deed.

This is about as bad as you can get with a survival horror game. Good to know that Sega is keeping the dream alive with, yet another, award winning game blatently date raping the Alien franchize name."
1962,3,0.385,"really, feel, make, well, much, gameplay, great, alien, story, thing","Well, this game is not going well for me. I am having a blast with this game, its eerie and its atmospheric like crazy. But it keeps crashing on me over and over and its getting really frustrating to play. Every time i die and load to last checkpoint the game crashes and it says that ""AI.exe has stopped working"". I really cant recommend this with such a problem bothering me. If this gets patched/fixed then i will definitely give this game a YES!!! But for now i will have to wait and see, i really want to play this game more and enjoy it without having to be scared of all of my progress going down the drain.
Please devs fix this!!!!"
1963,1,0.3355,"alien, time, go, hide, see, run, walk, first, save, back",Game bugged in first level. 0/10
1964,1,0.5614,"alien, time, go, hide, see, run, walk, first, save, back","This game is about sneaking around and the proper timing/not being seen. If the alien sees you, you die. If an android sees you, you either run away and make it to a different map portion, or they chase you til you die. Androids can be killed but takes about 4 headshots, the most revolver ammo I've had at once so far is 12. Maybe the alien can be scared away easy in lower difficulty but right now I have no fire, and no way to sucsessfully distract the alien. Once you get over the intial spook of the alien killing you it becomes a boring, can I crouch walk to the next cabinet without the alien killing me bore"
1965,1,0.4977,"alien, time, go, hide, see, run, walk, first, save, back","Until they fix the save point problem, I wouldn't waste my time on this game."
1966,3,0.5591,"really, feel, make, well, much, gameplay, great, alien, story, thing","I played through the entire campaign with NVIDIA's 3D Vision. I felt like I was actually there the entire time immersed in the entire experience from start to finish. The sounds, atmosphere, and overall feel of the game are really good. Majority of this game is luck. I can be as quiet as I possibly can be and the Alien just comes out of the vent right next to me, I have zero time to react. By the time I right click to use my devices to scare it off, it has already got me. It was fun at first seing all the different ways the Alien could kill me depending on what position I was in and what I was doing, but after a while this game became extremely frustrating and could only advance to my next objective from stupid luck towards the end. This is a great game but it doesn't really matter how loud or stealthy you are. There are a couple glitches where I get stuck here and there and they got me, some scripted gameplay synematics where the Alien was supposed to be present but was invisible. I just laughed.

Is this game worth it? Only on Steam Sale. You will pay a little more than a movie and get way more hours out of it. I got my worth out of it since it was basically a very interactive 3D movie experience for me. I felt the game didn't look all that great playing with 3D Vision off. It also has the classic fuzz quality the Alien/Aliens movies had the entire time but 3D Vision gets rid of it completely. 

If you know nothing about 3D Vision the glasses are battery powered and gives you a completely digital more realistic looking, immersive experience. You can set how much depth you want in your games. In practice, 3D Vision is actually 2x 720p because we get two images from different angles, which doubles the resolution. Just looks incredible. FPSs I recommend 15% or less depth. In this game you can have maybe 25% or so comfortably on your eyes. 

I played with a GTX 660 non-ti edition with i7-3820, 16GB RAM, Acer GD245HQ 23.6"" 3D Vision ready monitor, if you're interested what specs I used for 3D Vision. 1920x1080, Deep Color & V-Sync on, Level of detail: Ultra, Shadow Res 1024, Shadow mapping high. I always turn shadows down in most games. Shadows are usually what kill your FPS.

OMG, the Alien was soo much scarier for me in 3D. When it put its tail through me, I felt like I could actually feel it. I had the most fun finding humans and making noise so the Alien would kill them for me, make it easier to sneak through some parts. So much fun to watch them shoot helplessly at the Alien and it just wipes them all out.

It's a good game but I can't recommend it. I'm a huge Alien fan, and it is well worth playing as a fan. Just too much dumb luck frustration. I give it a 5/10"
1967,2,0.5401,"enemy, make, gun, player, system, human, save, kill, weapon, level","Uhh,, ok,, where to begin.

First, the game is ultra scripted and pathed. Basically the opposite of open world.
Second, the game is very slow. 3 hours in and no aliens anywhere except a little tail in a scripted cut scene.
Third, instead of aliens there are armed survivors that are inexplicably murderous and shoot at you constantly. Game scripting gives some lame immersion busting excuse about desperation making them murderous or something. Wut?
Fourth, finally you get a big wrench thing that you can swing at doors and people. Finally! A way to smack one of the plentiful spawning people (again, not aliens) and take one of their guns! Yay!!

The people roam in packs of four. It took quite a few tries to smack all 4 of them with the wrench and knock them out. But it was all worth it, they dropped their guns! Yay!!

So there they were, four very hard earned guns laying on the ground next to the hard slain enemies. Finally, no more wrenching. Yay!

Now here is the kick right to the nuts.... You CAN NOT pick up the dropped guns! None of them! Holy freaking dog on a shaft, no gun for me.

This game is an immersion busting, eyeball stabbing, hair pulling, lesson in having your gaming logic violated repeatedly. Safe yourself a real nightmare and skip this game!

I am usually pretty fair with games. This one really is a stinkaroo.
"
1968,0,0.5939,"bug, work, crash, fix, review, buy, issue, break, try, problem","The game has some major bugs that SEGA isn't doing a very good job of fixing.  I've asked for help on the website and haven't received a response.  A lot of people are having similar problems.  Unfortunately, I haven't been able to play the game due to constant crashes.  My compter exceeds the suggested system requirments."
1969,3,0.799,"really, feel, make, well, much, gameplay, great, alien, story, thing","While initially I loved Alien Isolation's moody and subtle atmosphere, once the xenomorph appears the game becomes incredibly repetitive and loses all ability to scare or disturb the player.

Unfortunately the developers also lied about the Xenomorph's AI, and the possibility of it appearing anywhere at random. It only appears at specific pre-determined points in the game and its AI does not learn from the player's actions.

While the atmosphere and attention to detail is spot on, it hardly makes up for the rest of the games shortcomings.

The storyline is well written and is definitely a worthy addition to Alien lore, but the campaign does drag far too long, and the ending has many fans, including myself, fairly frustrated.

If you're looking for a game that will really scare you, go play Amnesia. If you're a die hard Alien fan, this is up your alley, but don't expect anything on par with the movies, and don't expect to be blown away."
1970,1,0.6348,"alien, time, go, hide, see, run, walk, first, save, back",UPDATE REVIEW. first let me say do you enjoy getting pissed to the point were you want to break your computer cause the game pisses you off  this is the game for you second  do you enjoy games were the first 5-7 hours of game paly you do nothing but mindless task a monkey could figure out . 3rd do you enjoy  dieing over and over and ove and over lets make this short 100 overs  yep that is right you die alot  there is even a steam acheivement for so many deaths  wow  never got that in a game befor  oh and not to metion the first to 5-7 hours you have no weapons so your just a mouse  were everything hates you and wants to kill you suggestion be carful with computers  the alien really likes to kill you when you get on a computer. no place is safe to hide from the alien it will find you  i think ripley is on the rag for how easy it finds her and kills her.  but wait if you hide uder a tqabel on normal mode it will walk by were you can follow it around  like you are the huter tell it smells that blood and turns around and kills you  oh wait flamthrower  i scared it shitless it ran away. same can be done with pipe bombs. Now the real reason why this game pisses me of   this is not a task in the game using a  example. Ripley your taks is to find  the alien  you find it  oh wait ripley you are on the rag  you need to go to canteen to get some tampons . ok i am here  what i cant get tampons cause the tampon machine is broke . taks updated you need to get some  parts ok go to this area now. ok i am here what the alien is the blocking it  dam i am dead  start all over cause lack of saves this must be very important  to get them tampons cause befor that lots of saves. get back to spot scare alien  off task updated alien ate your parts  you need to go get hemroid cream to trap alien  what the hell  ijust want my tampons . ok got hemroid cream now  oh dam  i am not on the rag any mnoer why do i need tampons again. moral of the game piss you off it gets old easy to figure out your main task will turn inot 50 more task befor you get the main task done and the you will die every 5 min  oh and this game did not scare me just pissed me off  i think it is all most done but i am sure there will be another 40 taks  tell it is done . my funny review
1971,3,0.6879,"really, feel, make, well, much, gameplay, great, alien, story, thing","This game just feels like it should have been a lot better.  

I wouldn't recommend this until it's under $10."
1972,4,0.3686,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","Badly written fan fiction is still badly written fan fiction, however pretty you make it look. Cliche upon cliche in the dialogue and plot, serious excesses of backtracking padding out the running time, and a sudden jarring swerve from 'Amnesia' territory into 'Call of Duty' land just make this more of a tragic near-miss. SEGA drop the ball again, and they were so close to being forgiven for 'Aliens: Colonial Marines' and that stinker of an AvP reboot. Having the Alien stomp about like an angry bricklayer with a hangover isn't suspenseful, and giving it a ridiculously long tail and velociraptor legs just adds insult to injury. Plus the same canned animations when you die get tiresome very fast. Thinking about this game makes me sad for what it could have been, but I should have learned by now that the ony Alien(s) game that'll be any good is the one in your head."
1973,0,0.3784,"bug, work, crash, fix, review, buy, issue, break, try, problem","I've played a lot of first person games in the last 20 years. I can't say I'd rate this one all that high, mainly because of the  non-intuitive user interface and incredibly bad mouse lag. Just to look around feels like you're having to drag a camera through water. It actually gets tiring after a while.

Once you put an item such as a flare in your hand there's apparently no way to put it away. You just have to keep walking around with it in your way all the time. Kind of breaks the immersion.

When entering pass codes in terminals, you can't click on the onscreen keypad to enter numbers. You have to use the arrow keys to move around and hit ""use"" to click a key. It's very awkward.

I've only played a few hours so far and what I've seen looks very good, very nice environments and effects, but game play has been kind of so-so, it's already a bit repetitious.

I'm not sure why it's rated so highly. Maybe it works better on consoles. I'd only rate it around 6 or 7 out of 10. Luckily I got it cheap or I'd be pretty ticked off. I think they really need to work on a patch to fix all the interface and control problems because it would make it a decent game. As it is now, I kinda wish I could sell it."
1974,3,0.4455,"really, feel, make, well, much, gameplay, great, alien, story, thing","Best game in the Alien franchise, but one hell of a horrible game. It's basically a social experiment for patience. How many times can we force you through the same maze while constantly moving the goal post before the user decides it's not worth it an uninstalls. If you don't believe me, then play through it yourself.

9/10 visuals, 9/10 environment, 1/10 gameplay, 1/10 puzzles. Wouldn't recommend."
1975,0,0.48,"bug, work, crash, fix, review, buy, issue, break, try, problem",one of the worst games ever!!!!!!!!!
1976,3,0.4755,"really, feel, make, well, much, gameplay, great, alien, story, thing",First hour or so is pretty boring. After that the game becomes a chore. Your survival is mostly based on luck so you'll repeat certain sections over and over again and crippled save system just makes it worse. I think you can either love or hate that game. I hate it.
1977,1,0.4586,"alien, time, go, hide, see, run, walk, first, save, back","Was pleasantly suprised to see the GPU reward voucher I had, unlocked the pre-order version's DLC!  Was waiting so much for this. Even got the Season Pass as soon as it went on sale.

I've never shelved a game I've anticipated this much so quick. Played like 5 minutes and having the Alien chomp you so easily isn't very fun. Rinse and repeat like Hotline Miami but not nearly as fun, so far.

Five months after release and it's 75% off... At 75% off it's at the least, very pretty."
1978,0,0.4618,"bug, work, crash, fix, review, buy, issue, break, try, problem","DO NOT BUY!!!! I REPEAT!!!! DO NOT BUY!!!! EVEN IF IT'S FREE!!!! THIS GAME IS FILLED WITH BUGS!!! I can't believe that there are even positive reviews about this game while clearly they didn't even play through the first mission. They have this dam bug that keep the doors locked so I can't move on. I discovered that it's even on consoles as well. I can't even finish the first 3 mins of the dam game because of it. I've restarted the mission, load last saves several times, ran verify integrity, re-installed and still stuck on first mission. Nobody so far has found a single legitiment fix yet. I was so excited to try out this game but got dam fooled by a scam. STOP POSTING FAKE REVIEWS PEOPLE!!! THIS IS NOT A TROLL REVIEW, THIS IS A REAL FACT ABOUT THIS GAME!!! THE OTHER REVIEWS ARE THE TROLLS!!"
1979,0,0.6411,"bug, work, crash, fix, review, buy, issue, break, try, problem","Check your graphics card supports Direct X 11 before buying, or you will waste your money."
1980,3,0.2985,"really, feel, make, well, much, gameplay, great, alien, story, thing","Despite being graphically stunning, it lacks common sense in everything else. I have the impression that the game is trying too hard to be a movie rather than a video game. Lots of bad cutscenes. The gameplay is slow and sluggish and unintuitive. The AI is outright lacking. The scare scenes are placed in the wrong spots so most of the time you miss them and what's with that alien walking animation? So Scawwy. Make it run along the walls and jump quickly from vent to vent. Anyways, the game crashed at mission 6 and the save file got corrupted or something. So unfortunately, I didn't see anymore flaws than I got the chance to be tortured through. Oh well, I'll start over in a year or two when I've forgotten why I stopped playing this trash."
1981,1,0.3654,"alien, time, go, hide, see, run, walk, first, save, back","Got old really fast. I got stuck after the first cut scene for 5mins due to known bug... AAA+ title and development?? All i saw was lazy coding, bare minimum mechanics, very average graphics and reused textures - my biggest gripe was the repeatedly cloned/placed lockers and wheelie bins to hide in. Blatantly bad way of covering up mechanics that don't match an environment - oh, here comes the alien, go hide in another bin bro! (OK, now, get this!) Later I got stuck after 4hrs+ of gameplay - agian - due to a freikeeen *known* cross-platform bug from back when this was released in late 2014. AnalColonMarines all over again... 

At least it's still a playable game, but the immersion (which is the cornerstone of this game) is constantly being broken?!? The entire environment is not even intractable. Plus, you can't even pick up weapons or random objects. Really? Why can't I pickup that spanner and just have a different skin?

The image of a freely explorable environment is quickly broken down once you realise the map is a bunch of segment-loaded corridors. More still, the dev's made the alien hypersensitive in areas that you try to explore that are not directly relevant to your current progression in the game! Also, on a huge space station, why is that single alien(/s?) constantly around? Things just don't add up.

The biggest problem of all for most critics is the Alien's mechanics. They leave a lot to be desired, but are not a real issue to me. For me, the problem is that the aliens are kill-able in all the rest of the franchise... ok, ok, we all get you're not meant to *kill* them and that is the nice twist to the game, but not being able to wound or slow down the alien is just down right retarded. More importantly, it's bad for game-play because it often will leave you with no means to defend against the mechanics of *the game* itself. Because yes, the alien will hang around or just randomly walk into a room you're in - where you're crouched in the corner - making no noise...

There are a lot of really nice ideas in this game, but the problem is none of them are executed properly."
1982,0,0.4254,"bug, work, crash, fix, review, buy, issue, break, try, problem",I was really looking forward to playing this game but I have spent over an hour today just trying to get to the first mission. Everytime I load the game it crashes and I have to restart. Did I just buy an unplayable game?
1983,1,0.6626,"alien, time, go, hide, see, run, walk, first, save, back","This game is horrible..One of the worst I have played. I tried to play it through but i give up. The saving in this game is one of the worst I have ever seen. Spending 10 mins trying to find a save terminal is stupid. On top of that, you have to dodge the alien ( which u cant seem to hurt no matter how many times you shoot it) When you come to an area that has a cut scene most games will auto save at this point, not this game. Took forever to get to the room that explodes only to die cause i could not find the exit in time, and sure as shit, I was back where I started at my last save.
  The alien is down right annoying. it Just seems to be every where at once. You pass an air vent cut through 2 rooms and happen to walk under a vent and damm its there. The thing must of drank its red bull cause it sure moves quick. I hate to not finish a game, but I dont think I will finish this one. its frustraded me beyound belief. It will be getting a delete option shortly. Dont waste your money on this game.  ohh and in mission 5. I finished the mission got to the end only to find out it was bugged. Its a known issue and they have not fixed it yet. I had to restart the mission.  Didnt take as long cause I knew what to do, but still...
OK, end of rant..
Borric"
1984,3,0.7316,"really, feel, make, well, much, gameplay, great, alien, story, thing","I have lost patience with this game. It is too slow, too difficult and quite boring. Visually it is interesting, although it all looks quite drab. It's not enough to make up for the lack of enjoyment I feel. I have better things to do than wait thirty seconds for a lift to arrive in a game. Credit where credit is due; Alien Isolation is genuinely scary, but unfortunately, I don't enjoy being constantly terrified in a game."
1985,1,0.4786,"alien, time, go, hide, see, run, walk, first, save, back","Encountered a game breaking bug right on my first try to play the game.  Can't get to Taylor to talk to her because all door leading that way are locked. Went to the forums and found out that this seem to happen to a lot of people. 

Companies should be punished for realeasing broken games."
1986,3,0.8324,"really, feel, make, well, much, gameplay, great, alien, story, thing","Nice visuals but bad everything else - worth buying on sale for 5-6$ but not the full price.

P.S. i just might not really like stealth kind of games



"
1987,3,0.4551,"really, feel, make, well, much, gameplay, great, alien, story, thing","If I could get my money back i wouldnt think about it for a second, ive had this game since pre-release, n still havent completed it, if you like hiding in cupboards then go into your kitchen n pretend theres a cyborg whos gnna beat you to death if you come out of it. wouldnt recommend this game if your a fan of the alien series. 

+would recommend if you like games that give you weapons but dont really allow you to use them

-worse than watching terminator 1 in 2015."
1988,0,0.4172,"bug, work, crash, fix, review, buy, issue, break, try, problem",The fact that the developer of this game didn't release a small patch to fix the game ending bug during the first 5 minutes of this game is ridiculous.  Beware of the forced restart at the beginning of the game if you encounter the locked door bug.
1989,1,0.3723,"alien, time, go, hide, see, run, walk, first, save, back","I guess this game is for some people. I'm not one of the. I love stealth games but this one is way different. you get weapons but none of them kill anything really, just a distraction more or less. the ""joe's are op, the puzzels or the ways of opening  doors, locks,etc.. are very confusing. the save system sucks! every time i want to save i have to go hunt down a save station?? wth... every thing looks the same it's hard to get around even with the bad map they give you. the crafting system is slow and cluncky. i know this game is not made to be faced paced but it just feels like something is missing. iv'e played most of my time on PS$ before people say i barely played this game so how can i not recommend it. I got this on sakle for $12 so i bought it. there are great things about this game, but the bad IMO over shadow the good. I know this game was madw to be difficult but it is difficult but no0t in the fun way. Just not for me, not a bad game at all but not my cup of tea lol I rteally do not know how this game is getting GOTY? must been hardcore fans of the movie buying this game. it just isn't fun to play."
1990,4,0.3259,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack",The Game keep frezzing
1991,3,0.3706,"really, feel, make, well, much, gameplay, great, alien, story, thing","I have seen people enjoying the game online, but I had a hard time getting into the world.  NO jump?!?  I felt like a robot on a track not being able to move over items I could step over in life.  It broke the world for me and I could not keep playing.  I may change my opinion if I come back, but after playing a game like Dying Light it is hard to play this with limited movement.

I recommend playing Dead Space over this if you want a similar experience."
1992,3,0.7531,"really, feel, make, well, much, gameplay, great, alien, story, thing","The gameplay is as bad as the graphics are pretty. Which is to say, very much so."
1993,2,0.4656,"enemy, make, gun, player, system, human, save, kill, weapon, level","They managed to create an amazing atmosphere in the game, the gameplay is great, they replicated the feeling of Alien well, it is an all around great experience except for one thing, the Alien itself.

The Alien itself is pulled off in an incredibly lazy way. It is tethered to your characters location rather than being attracted by certain actions and repelled by others, whenever the Alien appears in an area it is a scripted appearance and it always stays within a distance that is determined by the difficulty level and even on low difficulty the Alien returns at highly regular intevals to try and catch you. Once you see through the poor programming of the Alien, you learn to hate it, the challenge only to have enough materials to ward it off while you sprint between scripted appearances.

The other enemies in the game all manage to be interesting to deal with, androids and survivors are very fun to evade or sneakingly kill, but the Alien is just a frustrating experience to deal with. In the end the game would have paradoxically been all the better and a clear top of the line game if it hadn't included its titular character."
1994,3,0.4645,"really, feel, make, well, much, gameplay, great, alien, story, thing","This game is not about what it describes. It's not about isolation. It's about getting shot by random thugs while you are pretty much unarmed, accompanied by some (luckily, minimal) jump scares & mean for effect 'horror music'. Adding to this taking the thugs down doesn't allow one to loot their gun, the whole thing is just cheap...
Annoying? Yes. Frustrating having a wrench in a firefight? Totally. Isolated? Not at all. It's the player doing scripted events (i.e. linear game play, doesn't feel like there are options to choose from) vs intentionally OP (yet super weak as of their AI) mobs.

Still, I might change this review to a thumbs up if the story turns out to be something good but even if I do, be aware of the above. There's no mystery or isolation in this game."
1995,0,0.3705,"bug, work, crash, fix, review, buy, issue, break, try, problem",So many fucking bugs... perhaps these guys should try test driven development...
1996,2,0.665,"enemy, make, gun, player, system, human, save, kill, weapon, level",Levels completed based on luck.
1997,3,0.7096,"really, feel, make, well, much, gameplay, great, alien, story, thing","not scary because i actually really like looking at the xeno

terrible game"
1998,3,0.5104,"really, feel, make, well, much, gameplay, great, alien, story, thing","I did not like this game, although I am a fan of the movies, and the game does have some of the feel of the original film. The game itself is just not designed to be an actual game. It is more of a highly interactive movie. Each area is sort of a puzzle or a maze where you need to get to the end without getting killed. When you make a mistake, you die, and you have to go back to a save point and do it over. (and over and over) There is no fun in replaying the same area multiple times. I found the stealth sensitivity too difficult, and turned the game down to easy mode. If you play on higher skill levels, you cannot do anything more than crouch move through the whole map, or the alien will hear you and hunt you down. Easy mode is actually too easy to be fun, but you can at least finish the game without dieing ten times for each level. If you are a fan of the films and you can find this in the bargain bin, it might be worth a playthrough just to immerse yourself into that world. Just do not expect any great gameplay.  The game actually took me a few weeks to finish (20 hours of playtime) because I was very frustrated every time I played, and I would avoid going back to it. I only played the main story line, I think there is some kind of survival mode but I did not look at it."
1999,1,0.3827,"alien, time, go, hide, see, run, walk, first, save, back","Less hide and seek and more RNG and seek. 
To demonstrate, find yourself a 52 card deck and think of a hypothetical hiding spot in game. Shuffle it and deal yourself 3 cards. If one diamond is in your hand, the alien is searching nearbye. if two diamonds, it frequently searches your room or nearby area of hiding. If one club, it favors checking lockers / tables / cabinets. if two, it will check your locker / table / cabinet. If one spade, it hops around in the airducts frequently. If two, it will appear randomly somewhere nearbye with no sound or indication. 3 hearts means its gone away, and if your hand no hearts, you die. 

This is my problem with the game, one which Ive heard several others express frustration with.
The alien's movements appears to have no corelation to its next position on the map, making it appear to 'teleport' at random. Trying to coordinate your movements to something with non euclidian movements is more or less not gonna happen.

The tools they give you to dispatch the damn thing, dont even bother. If youre caught, scum it and load a save. I remember a pertenant bit of information given after a death was ""If it hisses it probably sensed you, try to hide."" Again, if you get this just scum the save, you cant crouch-move fast enough to get out of line of sight, and moving without crouching just creates the problem of too much noise and itll follow you at a faster pace. I can see what they were going for here, helpless survivor  and all but like, I dunno. Personally avoiding the alien felt too invested in random luck than any actual skill of hiding or moving strategically. Id honestly rather have no weapons and avoid all NPCs than the game lie to me. There were several instances where the heavy footsteps would not play, though that may have been it teleporting again; Leading to another bout of confusion and frustration as it appeared behnd a door to a room with no apparent means of entry.

On the bright side, the save points were a neat idea. I found a lot of joy in the variety of item-barriers (that is, a barrier that is unlocked by gaining a certain item) made my progression feel very satisfying and fluid. Things like using flares to distract dingbots were both a bit hilarious and panic inducing as one of their patrols to investigate led through my exact area. Looters can fuck off, generally. Theyre like the guy who says ""I think its gone"" from jason films. all in all, Yes it feels like classic sci fi, it feels like classic Alien. The atmosphere is thick enough to swim through and the dynamic exploration is pretty fun. 

Despite its problems I guess its pretty fun overall. I think with a bit more polish it could be a great game. I cant recommend it right now, but with a bit of modding or patching we've got ourselves a pretty good game.

Will update review in a year with support of mods or patches."
2000,1,0.4757,"alien, time, go, hide, see, run, walk, first, save, back","A maintenance simulator. I felt like a janitor in space playing this game. All you do is fix things, hide and open doors. It's very slow paced. The save points are really far away all the time which is really frustrating because if you die you have to start all over again from where you last saved. You will die alot. This game is way too long for it's own good. Took me 23 hours to hide from robots and aliens to just fix things. The sound effects and music is good at least but doesn't make it fun to play. You will be bored out of your mind if you dare to play this one for as long as I did."
2001,1,0.6209,"alien, time, go, hide, see, run, walk, first, save, back","Game is WAY over rated.

You kill the first people you meet and they drop a gun, but you can't pick up gun WTF ?
Go to the next room and a gun is waiting for you, seriously ?

You can craft a bunch of stuff that you have no reason to ever use.

Alien sees your dead.
So crawl crawl crawl to make no sound and never been see.... fun ?  boring.

Wish I didn't buy this one.
Only reason I played as mush as I did is because I like to finish everthing I play.


=================================
I write this 1.5 years after writing the above.

Yes it took me that long to come back to this game to finish it.

Graphics are amazing 100fps on 2k.

But I just wanted it over, its sooooo boring and repetative.

23 hours to finish, of that 20 hours is just standing there waiting and waiting for alien to walk away so you can move again.

ITS OVER.....  I BEAT THE BORDEM TO FINISH YOU..... YOU BITCH...."
2002,1,0.7978,"alien, time, go, hide, see, run, walk, first, save, back","Takes to long to figure out where you are suppose to go next. You can spend hours in the same area wondering if the destination circle is above you or below you or what the heck it means. Also the Alien aboard is not really tracking anything, also when you shoot the Alien it doesn't ever flee/whince in some pain it just comes at you everytime to kill you. Which isn't much fun when its Alien vs You. The Alien should be like an AI where it picks up hints to find you, but its not like that at all. The coders just put the Alien in certain areas as you advance. The older game Aliens vs Predators is still the best value and game experience, do not buy any others at this point. Maybe something in 2016 will come out that will even be equal to Aliens vs Predators."
2003,3,0.7431,"really, feel, make, well, much, gameplay, great, alien, story, thing","I realise I'm in the minority here, but I didn't like it. It might have been fun, except that the whole thing is needlessly padded out to the point where if felt it was purposely wasting my time. In addition, almost every objective I was given turned out to be pointless. Almost everything Ripley did in the story failed to achieve what it was supposed to, which made me repeatedly wonder why I bothered with it. 

Also, if you care about story in games, avoid this one. The writing and voice acting are simply dull."
